theta;force;class
0.0142857142857;0.1;longe
0.0142857142857;0.103333333333;longe
0.0142857142857;0.106666666667;longe
0.0142857142857;0.11;longe
0.0142857142857;0.113333333333;longe
0.0142857142857;0.116666666667;longe
0.0142857142857;0.12;longe
0.0142857142857;0.123333333333;longe
0.0142857142857;0.126666666667;longe
0.0142857142857;0.13;longe
0.0142857142857;0.133333333333;longe
0.0142857142857;0.136666666667;longe
0.0142857142857;0.14;longe
0.0142857142857;0.143333333333;longe
0.0142857142857;0.146666666667;longe
0.0142857142857;0.15;longe
0.0142857142857;0.153333333333;longe
0.0142857142857;0.156666666667;longe
0.0142857142857;0.16;longe
0.0142857142857;0.163333333333;longe
0.0142857142857;0.166666666667;longe
0.0142857142857;0.17;longe
0.0142857142857;0.173333333333;longe
0.0142857142857;0.176666666667;longe
0.0142857142857;0.18;longe
0.0142857142857;0.183333333333;longe
0.0142857142857;0.186666666667;longe
0.0142857142857;0.19;longe
0.0142857142857;0.193333333333;longe
0.0142857142857;0.196666666667;longe
0.0142857142857;0.2;longe
0.0142857142857;0.203333333333;longe
0.0142857142857;0.206666666667;longe
0.0142857142857;0.21;longe
0.0142857142857;0.213333333333;longe
0.0142857142857;0.216666666667;longe
0.0142857142857;0.22;longe
0.0142857142857;0.223333333333;longe
0.0142857142857;0.226666666667;longe
0.0142857142857;0.23;longe
0.0142857142857;0.233333333333;longe
0.0142857142857;0.236666666667;longe
0.0142857142857;0.24;longe
0.0142857142857;0.243333333333;longe
0.0142857142857;0.246666666667;longe
0.0142857142857;0.25;longe
0.0142857142857;0.253333333333;longe
0.0142857142857;0.256666666667;longe
0.0142857142857;0.26;longe
0.0142857142857;0.263333333333;longe
0.0142857142857;0.266666666667;longe
0.0142857142857;0.27;longe
0.0142857142857;0.273333333333;longe
0.0142857142857;0.276666666667;longe
0.0142857142857;0.28;longe
0.0142857142857;0.283333333333;longe
0.0142857142857;0.286666666667;longe
0.0142857142857;0.29;longe
0.0142857142857;0.293333333333;longe
0.0142857142857;0.296666666667;longe
0.0142857142857;0.3;longe
0.0142857142857;0.303333333333;longe
0.0142857142857;0.306666666667;longe
0.0142857142857;0.31;longe
0.0142857142857;0.313333333333;longe
0.0142857142857;0.316666666667;longe
0.0142857142857;0.32;longe
0.0142857142857;0.323333333333;longe
0.0142857142857;0.326666666667;longe
0.0142857142857;0.33;longe
0.0142857142857;0.333333333333;longe
0.0142857142857;0.336666666667;longe
0.0142857142857;0.34;longe
0.0142857142857;0.343333333333;longe
0.0142857142857;0.346666666667;longe
0.0142857142857;0.35;longe
0.0142857142857;0.353333333333;longe
0.0142857142857;0.356666666667;longe
0.0142857142857;0.36;longe
0.0142857142857;0.363333333333;longe
0.0142857142857;0.366666666667;longe
0.0142857142857;0.37;longe
0.0142857142857;0.373333333333;longe
0.0142857142857;0.376666666667;longe
0.0142857142857;0.38;longe
0.0142857142857;0.383333333333;longe
0.0142857142857;0.386666666667;longe
0.0142857142857;0.39;longe
0.0142857142857;0.393333333333;longe
0.0142857142857;0.396666666667;longe
0.0142857142857;0.4;longe
0.0142857142857;0.403333333333;longe
0.0142857142857;0.406666666667;longe
0.0142857142857;0.41;longe
0.0142857142857;0.413333333333;longe
0.0142857142857;0.416666666667;longe
0.0142857142857;0.42;longe
0.0142857142857;0.423333333333;longe
0.0142857142857;0.426666666667;longe
0.0142857142857;0.43;longe
0.0142857142857;0.433333333333;longe
0.0142857142857;0.436666666667;longe
0.0142857142857;0.44;longe
0.0142857142857;0.443333333333;longe
0.0142857142857;0.446666666667;longe
0.0142857142857;0.45;longe
0.0142857142857;0.453333333333;longe
0.0142857142857;0.456666666667;longe
0.0142857142857;0.46;longe
0.0142857142857;0.463333333333;longe
0.0142857142857;0.466666666667;longe
0.0142857142857;0.47;longe
0.0142857142857;0.473333333333;longe
0.0142857142857;0.476666666667;longe
0.0142857142857;0.48;longe
0.0142857142857;0.483333333333;longe
0.0142857142857;0.486666666667;longe
0.0142857142857;0.49;longe
0.0142857142857;0.493333333333;longe
0.0142857142857;0.496666666667;longe
0.0142857142857;0.5;longe
0.0142857142857;0.503333333333;longe
0.0142857142857;0.506666666667;longe
0.0142857142857;0.51;longe
